id,borough,bedrooms,bathrooms,summary,displayAddress,latitude,longitude,updateDate,price_amount,displaySize_sqft,property_sub_type
173517524,Richmond upon Thames,2,2.0,Exquisite 2 bed; 2 bath; 1;120 sq ft triple-aspect apartment with 3.7m ceilings; terrace and balcony; set within a restored Victorian façade moments from Richmond station.,Richmond Square; Kew Foot Road; Richmond; Surrey; TW9,51.466621,-0.30091,2026-03-28T02:54:04Z,1650000,1120.0,Apartment
173515049,Richmond upon Thames,5,4.0,A beautiful five bedroom semi-detached house with separate accommodation; garage,Kings Road; London; TW10,51.46118,-0.29306,2026-03-28T02:39:40Z,2750000,2850.0,Terraced
173516297,Richmond upon Thames,2,2.0,Elegant 2 bed; 2 bath; 729 sq ft first floor apartment with west-facing aspect; offering refined interiors; excellent natural light and access to concierge and landscaped gardens.,Richmond Square; 44 Kew Foot Road; Richmond; TW9,51.466621,-0.30091,2026-03-28T02:54:02Z,895000,729.0,Apartment
173516186,Richmond upon Thames,2,1.0,A beautifully presented ground floor two bedroom apartment which has recently had its lease extended; offers communal gardens and non allocated parking. Presented beautifully throughout this property is not to be missed.,Conway Road; Whitton,51.455523,-0.372003,2026-03-20T11:52:18Z,325000,,Flat
173515184,Richmond upon Thames,1,1.0,Stylish 1 bed; 581 sq ft upper ground floor apartment with 97 sq ft south-facing terrace overlooking courtyard gardens; set within the award-winning Richmond Square development.,Richmond Square; 44 Kew Foot Road; Richmond; TW9,51.466621,-0.30091,2026-03-28T02:54:03Z,725000,581.0,Apartment
173514317,Richmond upon Thames,2,1.0,An attractive and well presented period house; thoughtfully refurbished to a high specification with a clean contemporary style set in a delightful cul-de-sac moments from Richmond town centre and station.,Rosedale Road; Richmond; TW9,51.465639,-0.300296,2026-03-25T21:28:58Z,925000,,Terraced
173514281,Richmond upon Thames,4,2.0,An immaculately presented 1930's family home with a spacious front reception room with original parquet flooring; a modern kitchen with underfloor heating; four bedrooms; two bathrooms and a large pretty garden. Further benefits include a downstairs w.c; and is located on a hugely popular family...,Fulwell Park Avenue; Twickenham,51.440452,-0.361237,2026-03-20T14:19:34Z,815000,,Semi-Detached
168692906,Richmond upon Thames,4,4.0,A luxurious four bedroom townhouse; situated in a recently built and popular residential gated development within easy walking distance of Twickenham train station. This wonderful four bedroom mid-terraced house is set within a secure gated development and benefits from 24 hour concierge service...,Brewery Lane; Twickenham; TW1,51.449716,-0.33241,2026-03-24T10:13:39Z,1500000,1968.0,Terraced
173513843,Richmond upon Thames,1,1.0,Elegant 1 bed; 538 sq ft upper ground floor apartment in Evelyn House at Richmond Square; blending heritage charm with modern luxury; concierge and landscaped gardens.,Richmond Square; 44 Kew Foot Road; Richmond; TW9,51.466621,-0.30091,2026-03-28T02:54:04Z,675000,538.0,Apartment
173513687,Richmond upon Thames,2,2.0,A charming two bedroom period home; thoughtfully extended and situated on a quiet residential road in the heart of Richmond. The house has been enhanced by a superb rear extension; creating a bright and spacious open plan kitchen and dining area. This impressive space features a sociable layout ...,Dunstable Road; Richmond TW9,51.4632,-0.2977,2026-03-24T10:06:25Z,1250000,1250.0,Semi-Detached
172435892,Richmond upon Thames,4,2.0,A period semi-detached house neatly situated on a corner plot in a highly desirable part of Barnes Village. The property currently has accommodation over two floors; which is arranged to provide four bedrooms; and a family bathroom on the first floor; the primary bedroom has an en-suite bathroom....,Ferry Road; Barnes; London; SW13,51.480636,-0.24174,2026-03-25T15:43:39Z,1950000,,Semi-Detached
165613604,Richmond upon Thames,4,2.0,"""Optimising the phrase 'rare opportunity' is this end terraced period home. Not only is it immaculately presented but offers potential buyers off road parking; further extension potential and a lovely landscaped garden. We have no doubt this is a combination few buyers will be able...",Hanworth Road; Hampton; TW12,51.431926,-0.381069,2026-03-28T03:55:31Z,625000,,End of Terrace
87478131,Richmond upon Thames,2,1.0,Galaxy Real Estate presents this beautiful bungalow on Hawthorn Close; Hampton TW12. The property offers a reception room; a separate fitted kitchen; two bedrooms; and a bathroom; along with front and rear paved gardens; a garage; parking; and easy access to local amenities and transport links.,Hawthorn Close; Hampton; TW12,51.4279,-0.37471,2026-03-20T14:13:28Z,495000,545.0,Bungalow
172951448,Richmond upon Thames,6,2.0,An outstanding opportunity to purchase a generously proportioned; unmodernised Victorian home perfectly positioned in one of Richmond Hill’s most sought after locations. This beautifully proportioned and handsome Victorian family home is positioned on one of the most sought after roads on Richmo...,Ellerker Gardens; Richmond; Surrey TW10,51.457166,-0.300366,2026-03-24T09:00:27Z,2750000,2525.0,Terraced
173221391,Richmond upon Thames,3,2.0,Offers over £1;000;000. Built in the 1830's is this rare opportunity to acquire a charming and characterful three double bedroom semi detached family home centrally located in Hampton Hill. Retaining a wealth of character; period features and lovely high ceilings. There are also newly fitted trip...,High Street; Hampton Hill,51.429947,-0.354027,2026-03-25T18:15:51Z,1000000,,Semi-Detached
87653793,Richmond upon Thames,1,1.0,Smart Top Floor Split Level Apartment in Central Twickenham Flat 6; Odyssey House; 8 Whitton Road; Twickenham; TW1 1BJ Situated in the heart of Twickenham; this smart top floor split level apartment offers bright; spacious accommodation ideal for first-time buyers; investors or those seeking a ...,8 Whitton Road; Twickenham; TW1,51.451156,-0.332489,2026-03-20T13:34:44Z,315000,,Apartment
87495099,Richmond upon Thames,1,1.0,"""This one-bedroom apartment spans in excess of 500 square feet and makes for the ideal investment opportunity; first-time purchase; or those looking for a lovely pied-à-terre; as well as for a couple or single persons. Not only is this property nestled away right on the river in Teddi...",Riverside Court; River Reach; Teddington; TW11,51.426401,-0.31308,2026-03-25T19:19:20Z,285000,,Apartment
173507549,Richmond upon Thames,6,4.0,A rare and elegant double fronted Victorian house located on one of Kew's very finest residential roads.,Lichfield Road; Kew; Surrey; TW9,51.477614,-0.28764,2026-03-26T21:28:16Z,5350000,4399.0,Detached
173507390,Richmond upon Thames,0,1.0,Welcome to this beautifully presented spacious studio flat; offering modern living in a well-connected and desirable location. Ideal for first-time buyers; young professionals; or investors; this property combines comfort; style; and convenience in one versatile space. Property Feature...,Waldegrave Road; Teddington; TW11,51.43253,-0.33887,2026-03-28T02:40:37Z,175000,,Flat
173505995,Richmond upon Thames,2,1.0,This charming mid-terrace Victorian cottage; offers an opportunity to acquire a freehold property in the heart of Richmond. The house comprises a country-style kitchen; a bright and spacious living room; two bedrooms and a lovely attic space which can be used as an office space and additioanl sto...,St. James's Cottages; Richmond; TW9,51.460445,-0.302994,2026-03-28T02:34:42Z,775000,934.0,Terraced
173505509,Richmond upon Thames,6,3.0,A substantial and well presented six bedroom semi-detached family home; situated overlooking a green in a sought after cul-de-sac location.,Wellesley Crescent; Twickenham; TW2,51.44067,-0.344433,2026-03-28T02:52:41Z,1850000,2354.0,Semi-Detached
173504855,Richmond upon Thames,4,3.0,Excellent 4 bedroom/3 bathroom semi-detached house having been extensively refurbished and sympathetically improved by the current owners.,Chilton Road; Kew; Surrey; TW9,51.469379,-0.283885,2026-03-26T21:28:16Z,1390000,,End of Terrace
171619001,Richmond upon Thames,5,4.0,This beautiful semi-detached home set in the heart of Teddington offers over 3000sq ft of flexible living space throughout and a secluded South facing garden. There is a double garage with a studio to the rear of the property; it is a must view. Arriving to this home there is a long; landscaped f...,Cromwell Road; Teddington,51.423032,-0.32701,2026-03-20T09:00:06Z,2450000,,House
171618788,Richmond upon Thames,5,4.0,A distinguished modern five bedroom family home on one of Teddington's sought after roads.,Cromwell Road; Teddington; TW11,51.423154,-0.326145,2026-03-27T23:49:21Z,2450000,3154.0,Semi-Detached
173500871,Richmond upon Thames,3,1.0,First time for sale in almost 60 years – a rare Victorian refurbishment opportunity on Montpelier Row.,Montpelier Row; Twickenham; TW1,51.450377,-0.317184,2026-03-28T01:55:09Z,1850000,1749.0,House
173498672,Richmond upon Thames,2,2.0,A beautifully bright and spacious two-bedroom/two-bathroom apartment in the sought-after Levett Square development; offering exceptional natural light; a private balcony; 24 hour concierge service and underground parking.,Levett Square; Richmond,51.47974,-0.279189,2026-03-29T03:54:52Z,699000,891.0,Flat
165227531,Richmond upon Thames,3,2.0,Most desirable traditional style townhouse forming part of an extraordinary gated setting which adjoins the atmospheric shops and restaurants around Kew village.,Layton Place; Kew; Surrey; TW9,51.477785,-0.285138,2026-03-24T21:31:54Z,1450000,1451.0,End of Terrace
172766333,Richmond upon Thames,2,1.0,Whether you are looking to downsize or for a family home with potential; this semi-detached bungalow; situated on a quiet cul-de-sac in Hampton; offers an excellent opportunity with Hatherop Park on your doorstep. The property comprises two bedrooms; a reception room; a kitchen; a bath...,Coombe Crescent; Hampton,51.422196,-0.382323,2026-03-27T02:50:44Z,525000,549.0,Bungalow
167061812,Richmond upon Thames,2,1.0,A rare opportunity to acquire a two bedroom bungalow including a separate garage; in need of modernisation and offered to the market with no onward chain.,Belgrade Road; Hampton,51.413304,-0.367322,2026-03-23T12:21:07Z,399950,,Bungalow
173493695,Richmond upon Thames,4,2.0,Immaculate and exceptionally spacious four-bedroom ground floor apartment; set within the highly sought-after Courtlands development in Richmond. Offering over 1;100 sq ft of beautifully presented internal space; this property has been tastefully refurbished to an exceptionally high st...,Courtlands; Sheen Road; Richmond; TW10,51.460927,-0.28546,2026-03-27T02:43:46Z,835000,,Apartment
170632904,Richmond upon Thames,2,1.0,"A real blank canvass; in a sought after road is always going to grab the attention of families looking to put their own mark on a property whilst having school catchments in mind. With this much extension potential; these types of properties never hang around for long ...."" - James ;Owner.",Cleveland Avenue; Hampton; TW12,51.421192,-0.379195,2026-03-25T19:16:38Z,550000,,Bungalow
169952690,Richmond upon Thames,2,1.0,Experience elevated living in this beautifully appointed top floor apartment; commanding sweeping panoramic views across West London with iconic landmarks including Kew Pagoda and Wembley Stadium framed from its windows.,Deanhill Court; Upper Richmond Road West; SW14,51.463992,-0.276748,2026-03-27T02:54:15Z,490000,,Flat
